Row_Index,Column,Original_Value,New_Value
76575,Enacted_Date,26/02/2008,2008-02-26
76575,Effective_Date,01/06/2009,2009-06-01
76576,Enacted_Date,26/02/2008,2008-02-26
76576,Effective_Date,01/06/2009,2009-06-01
76577,Enacted_Date,26/02/2008,2008-02-26
76577,Effective_Date,01/06/2009,2009-06-01
76578,Enacted_Date,24/06/2003,2003-06-24
76578,Effective_Date,01/01/2004,2004-01-01
76579,Enacted_Date,26/02/2008,2008-02-26
76579,Effective_Date,01/06/2009,2009-06-01
76580,Enacted_Date,26/02/2008,2008-02-26
76580,Effective_Date,01/06/2009,2009-06-01
76581,Enacted_Date,26/02/2008,2008-02-26
76581,Effective_Date,01/06/2009,2009-06-01
76582,Enacted_Date,10/07/2006,2006-07-10
76582,Effective_Date,16/11/2006,2006-11-16
76583,Enacted_Date,26/02/2008,2008-02-26
76583,Effective_Date,01/06/2009,2009-06-01
76584,Enacted_Date,04/02/2016,2016-02-04
76584,Effective_Date,01/01/2017,2017-01-01
76585,Enacted_Date,15/01/2006,2006-01-15
76585,Effective_Date,15/04/2006,2006-04-15
76586,Enacted_Date,31/05/2002,2002-05-31
76586,Effective_Date,01/12/2002,2002-12-01
76587,Enacted_Date,26/02/2008,2008-02-26
76587,Effective_Date,01/06/2009,2009-06-01
76588,Enacted_Date,26/02/2008,2008-02-26
76588,Effective_Date,01/06/2009,2009-06-01
76589,Enacted_Date,06/06/2003,2003-06-06
76589,Effective_Date,01/09/2003,2003-09-01
76590,Enacted_Date,26/02/2008,2008-02-26
76590,Effective_Date,01/06/2009,2009-06-01
76591,Enacted_Date,26/02/2008,2008-02-26
76591,Effective_Date,01/06/2009,2009-06-01
76592,Enacted_Date,13/07/1992,1992-07-13
76592,Effective_Date,15/08/1992,1992-08-15
76593,Enacted_Date,16/05/2007,2007-05-16
76593,Effective_Date,01/10/2007,2007-10-01
76594,Enacted_Date,26/02/2008,2008-02-26
76594,Effective_Date,01/06/2009,2009-06-01
76595,Enacted_Date,26/02/2008,2008-02-26
76595,Effective_Date,01/06/2009,2009-06-01
76596,Enacted_Date,26/02/2008,2008-02-26
76596,Effective_Date,01/06/2009,2009-06-01
76597,Enacted_Date,26/02/2008,2008-02-26
76597,Effective_Date,01/06/2009,2009-06-01
76598,Enacted_Date,26/02/2008,2008-02-26
76598,Effective_Date,01/06/2009,2009-06-01
76599,Enacted_Date,26/02/2008,2008-02-26
76599,Effective_Date,01/06/2009,2009-06-01
76600,Enacted_Date,26/02/2008,2008-02-26
76600,Effective_Date,01/06/2009,2009-06-01
76601,Enacted_Date,26/02/2008,2008-02-26
76601,Effective_Date,01/06/2009,2009-06-01
76602,Enacted_Date,15/04/2008,2008-04-15
76602,Effective_Date,01/07/2008,2008-07-01
76603,Enacted_Date,26/02/2008,2008-02-26
76603,Effective_Date,01/06/2009,2009-06-01
76604,Enacted_Date,18/12/2009,2009-12-18
76604,Effective_Date,01/05/2010,2010-05-01
76605,Enacted_Date,15/01/2006,2006-01-15
76605,Effective_Date,15/04/2006,2006-04-15
76606,Enacted_Date,25/04/2005,2005-04-25
76606,Effective_Date,01/08/2005,2005-08-01
76607,Enacted_Date,17/04/2019,2019-04-17
76607,Effective_Date,17/04/2019,2019-04-17
76608,Enacted_Date,26/02/2008,2008-02-26
76608,Effective_Date,01/06/2009,2009-06-01
76609,Enacted_Date,26/03/2003,2003-03-26
76609,Effective_Date,24/07/2003,2003-07-24
76610,Enacted_Date,08/06/2009,2009-06-08
76610,Effective_Date,11/09/2009,2009-09-11
76611,Enacted_Date,26/02/2008,2008-02-26
76611,Effective_Date,01/06/2009,2009-06-01
76612,Enacted_Date,26/02/2008,2008-02-26
76612,Effective_Date,01/06/2009,2009-06-01
76613,Enacted_Date,06/06/2003,2003-06-06
76613,Effective_Date,01/09/2003,2003-09-01
76614,Enacted_Date,10/05/2010,2010-05-10
76614,Effective_Date,10/05/2010,2010-05-10
76615,Enacted_Date,26/02/2008,2008-02-26
76615,Effective_Date,01/06/2009,2009-06-01
76616,Enacted_Date,26/02/2008,2008-02-26
76616,Effective_Date,01/06/2009,2009-06-01
76617,Enacted_Date,29/09/2009,2009-09-29
76617,Effective_Date,29/09/2009,2009-09-29
76618,Enacted_Date,22/03/1994,1994-03-22
76618,Effective_Date,01/01/1995,1995-01-01
76619,Enacted_Date,02/04/1996,1996-04-02
76619,Effective_Date,01/08/1997,1997-08-01
76620,Enacted_Date,13/03/2007,2007-03-13
76620,Effective_Date,15/06/2007,2007-06-15
76621,Enacted_Date,26/02/2008,2008-02-26
76621,Effective_Date,01/06/2009,2009-06-01
76622,Enacted_Date,26/02/2008,2008-02-26
76622,Effective_Date,01/06/2009,2009-06-01
76623,Enacted_Date,22/06/2021,2021-06-22
76623,Effective_Date,01/10/2021,2021-10-01
76624,Enacted_Date,13/03/2007,2007-03-13
76624,Effective_Date,15/06/2007,2007-06-15
76625,Enacted_Date,26/02/2008,2008-02-26
76625,Effective_Date,01/06/2009,2009-06-01
76626,Enacted_Date,26/02/2008,2008-02-26
76626,Effective_Date,01/06/2009,2009-06-01
76627,Enacted_Date,12/03/2010,2010-03-12
76627,Effective_Date,01/07/2010,2010-07-01
76628,Enacted_Date,07/11/2006,2006-11-07
76628,Effective_Date,07/12/2006,2006-12-07
76629,Enacted_Date,26/06/2007,2007-06-26
76629,Effective_Date,01/01/2009,2009-01-01
76630,Enacted_Date,24/06/1987,1987-06-24
76630,Effective_Date,01/11/1987,1987-11-01
76631,Enacted_Date,26/02/2008,2008-02-26
76631,Effective_Date,01/06/2009,2009-06-01
76632,Enacted_Date,31/05/2002,2002-05-31
76632,Effective_Date,01/12/2002,2002-12-01
76633,Enacted_Date,26/02/2008,2008-02-26
76633,Effective_Date,01/06/2009,2009-06-01
76634,Enacted_Date,12/04/2001,2001-04-12
76634,Effective_Date,11/07/2001,2001-07-11
76635,Enacted_Date,26/02/2008,2008-02-26
76635,Effective_Date,01/06/2009,2009-06-01
76636,Enacted_Date,29/09/2009,2009-09-29
76636,Effective_Date,29/09/2009,2009-09-29
76637,Enacted_Date,10/05/2010,2010-05-10
76637,Effective_Date,10/05/2010,2010-05-10
76638,Enacted_Date,06/06/2003,2003-06-06
76638,Effective_Date,01/09/2003,2003-09-01
76639,Enacted_Date,26/02/2008,2008-02-26
76639,Effective_Date,01/06/2009,2009-06-01
76640,Enacted_Date,26/06/2007,2007-06-26
76640,Effective_Date,01/01/2009,2009-01-01
76641,Enacted_Date,26/02/2008,2008-02-26
76641,Effective_Date,01/06/2009,2009-06-01
76642,Enacted_Date,26/02/2008,2008-02-26
76642,Effective_Date,01/06/2009,2009-06-01
76643,Enacted_Date,08/04/2013,2013-04-08
76643,Effective_Date,07/07/2013,2013-07-07
76644,Enacted_Date,26/02/2008,2008-02-26
76644,Effective_Date,01/06/2009,2009-06-01
76645,Enacted_Date,31/05/2002,2002-05-31
76645,Effective_Date,27/11/2002,2002-11-27
76646,Enacted_Date,26/02/2008,2008-02-26
76646,Effective_Date,01/06/2009,2009-06-01
76647,Enacted_Date,30/06/2006,2006-06-30
76647,Effective_Date,01/01/2007,2007-01-01
76648,Enacted_Date,26/06/2007,2007-06-26
76648,Effective_Date,01/01/2009,2009-01-01
76649,Enacted_Date,26/02/2008,2008-02-26
76649,Effective_Date,01/06/2009,2009-06-01
76650,Enacted_Date,26/02/2008,2008-02-26
76650,Effective_Date,01/06/2009,2009-06-01
76651,Enacted_Date,18/05/2009,2009-05-18
76651,Effective_Date,05/07/2010,2010-07-05
76652,Enacted_Date,26/02/2008,2008-02-26
76652,Effective_Date,01/06/2009,2009-06-01
76653,Enacted_Date,24/06/2003,2003-06-24
76653,Effective_Date,01/01/2004,2004-01-01
76654,Enacted_Date,08/11/2005,2005-11-08
76654,Effective_Date,08/12/2005,2005-12-08
76655,Enacted_Date,26/02/2008,2008-02-26
76655,Effective_Date,01/06/2009,2009-06-01
76656,Enacted_Date,09/05/2005,2005-05-09
76656,Effective_Date,01/07/2005,2005-07-01
76657,Enacted_Date,18/06/2004,2004-06-18
76657,Effective_Date,05/07/2004,2004-07-05
76658,Enacted_Date,27/05/2006,2006-05-27
76658,Effective_Date,01/07/2006,2006-07-01
76659,Enacted_Date,26/02/2008,2008-02-26
76659,Effective_Date,01/06/2009,2009-06-01
76660,Enacted_Date,26/02/2008,2008-02-26
76660,Effective_Date,01/06/2009,2009-06-01
76661,Enacted_Date,26/02/2008,2008-02-26
76661,Effective_Date,01/06/2009,2009-06-01
76662,Enacted_Date,28/12/2016,2016-12-28
76662,Effective_Date,20/01/2017,2017-01-20
76663,Enacted_Date,26/02/2008,2008-02-26
76663,Effective_Date,01/06/2009,2009-06-01
76664,Enacted_Date,26/02/2008,2008-02-26
76664,Effective_Date,01/06/2009,2009-06-01
76665,Enacted_Date,31/05/2002,2002-05-31
76665,Effective_Date,27/11/2002,2002-11-27
76666,Enacted_Date,26/02/2008,2008-02-26
76666,Effective_Date,01/06/2009,2009-06-01
76667,Enacted_Date,15/04/2008,2008-04-15
76667,Effective_Date,01/07/2008,2008-07-01
76668,Enacted_Date,15/04/2008,2008-04-15
76668,Effective_Date,01/07/2008,2008-07-01
76669,Enacted_Date,05/11/2012,2012-11-05
76669,Effective_Date,05/12/2012,2012-12-05
76670,Enacted_Date,26/02/2008,2008-02-26
76670,Effective_Date,01/06/2009,2009-06-01
76671,Enacted_Date,10/07/2006,2006-07-10
76671,Effective_Date,16/11/2006,2006-11-16
76672,Enacted_Date,13/03/2012,2012-03-13
76672,Effective_Date,01/07/2012,2012-07-01
76673,Enacted_Date,31/05/2002,2002-05-31
76673,Effective_Date,27/11/2002,2002-11-27
76674,Enacted_Date,31/07/2013,2013-07-31
76674,Effective_Date,29/10/2013,2013-10-29
76675,Enacted_Date,26/02/2008,2008-02-26
76675,Effective_Date,01/06/2009,2009-06-01
76676,Enacted_Date,18/06/2004,2004-06-18
76676,Effective_Date,05/07/2004,2004-07-05
76677,Enacted_Date,04/05/2016,2016-05-04
76677,Effective_Date,09/06/2016,2016-06-09
76678,Enacted_Date,30/06/2006,2006-06-30
76678,Effective_Date,01/01/2007,2007-01-01
76679,Enacted_Date,26/02/2008,2008-02-26
76679,Effective_Date,01/06/2009,2009-06-01
76680,Enacted_Date,26/02/2008,2008-02-26
76680,Effective_Date,01/06/2009,2009-06-01
76681,Enacted_Date,02/03/2006,2006-03-02
76681,Effective_Date,02/03/2007,2007-03-02
76682,Enacted_Date,26/02/2008,2008-02-26
76682,Effective_Date,01/06/2009,2009-06-01
76683,Enacted_Date,26/02/2008,2008-02-26
76683,Effective_Date,01/06/2009,2009-06-01
76684,Enacted_Date,01/03/1994,1994-03-01
76684,Effective_Date,01/03/1994,1994-03-01
76685,Enacted_Date,26/02/2008,2008-02-26
76685,Effective_Date,01/06/2009,2009-06-01
76686,Enacted_Date,26/02/2008,2008-02-26
76686,Effective_Date,01/06/2009,2009-06-01
76687,Enacted_Date,26/02/2008,2008-02-26
76687,Effective_Date,01/06/2009,2009-06-01
76688,Enacted_Date,10/09/2010,2010-09-10
76688,Effective_Date,01/07/2011,2011-07-01
76689,Enacted_Date,26/02/2008,2008-02-26
76689,Effective_Date,01/06/2009,2009-06-01
76690,Enacted_Date,07/04/2006,2006-04-07
76690,Effective_Date,21/07/2006,2006-07-21
76691,Enacted_Date,26/02/2008,2008-02-26
76691,Effective_Date,01/06/2009,2009-06-01
76692,Enacted_Date,26/02/2008,2008-02-26
76692,Effective_Date,01/06/2009,2009-06-01
76693,Enacted_Date,10/05/2010,2010-05-10
76693,Effective_Date,10/05/2010,2010-05-10
76694,Enacted_Date,26/02/2008,2008-02-26
76694,Effective_Date,01/06/2009,2009-06-01
76695,Enacted_Date,12/03/2010,2010-03-12
76695,Effective_Date,01/07/2010,2010-07-01
76696,Enacted_Date,26/02/2008,2008-02-26
76696,Effective_Date,01/06/2009,2009-06-01
76697,Enacted_Date,26/02/2008,2008-02-26
76697,Effective_Date,01/06/2009,2009-06-01
76698,Enacted_Date,26/02/2008,2008-02-26
76698,Effective_Date,01/06/2009,2009-06-01
76699,Enacted_Date,26/02/2008,2008-02-26
76699,Effective_Date,01/06/2009,2009-06-01
76700,Enacted_Date,07/11/2006,2006-11-07
76700,Effective_Date,01/05/2007,2007-05-01
76701,Enacted_Date,26/02/2008,2008-02-26
76701,Effective_Date,01/06/2009,2009-06-01
76702,Enacted_Date,26/02/2008,2008-02-26
76702,Effective_Date,01/06/2009,2009-06-01
76703,Enacted_Date,26/02/2008,2008-02-26
76703,Effective_Date,01/06/2009,2009-06-01
76704,Enacted_Date,26/02/2008,2008-02-26
76704,Effective_Date,01/06/2009,2009-06-01
76705,Enacted_Date,23/07/2007,2007-07-23
76705,Effective_Date,01/01/2008,2008-01-01
76706,Enacted_Date,26/02/2008,2008-02-26
76706,Effective_Date,01/06/2009,2009-06-01
76707,Enacted_Date,26/02/2008,2008-02-26
76707,Effective_Date,01/06/2009,2009-06-01
76708,Enacted_Date,10/07/2006,2006-07-10
76708,Effective_Date,16/11/2006,2006-11-16
76709,Enacted_Date,26/02/2008,2008-02-26
76709,Effective_Date,01/06/2009,2009-06-01
76710,Enacted_Date,26/02/2008,2008-02-26
76710,Effective_Date,01/06/2009,2009-06-01
76711,Enacted_Date,26/02/2008,2008-02-26
76711,Effective_Date,01/06/2009,2009-06-01
76712,Enacted_Date,26/02/2008,2008-02-26
76712,Effective_Date,01/06/2009,2009-06-01
76713,Enacted_Date,26/02/2008,2008-02-26
76713,Effective_Date,01/06/2009,2009-06-01
76714,Enacted_Date,26/02/2008,2008-02-26
76714,Effective_Date,01/06/2009,2009-06-01
76715,Enacted_Date,02/11/2010,2010-11-02
76715,Effective_Date,10/11/2010,2010-11-10
76716,Enacted_Date,26/02/2008,2008-02-26
76716,Effective_Date,01/06/2009,2009-06-01
76717,Enacted_Date,26/02/2008,2008-02-26
76717,Effective_Date,01/06/2009,2009-06-01
76718,Enacted_Date,26/02/2008,2008-02-26
76718,Effective_Date,01/06/2009,2009-06-01
76719,Enacted_Date,10/04/2008,2008-04-10
76719,Effective_Date,01/09/2008,2008-09-01
76720,Enacted_Date,26/02/2008,2008-02-26
76720,Effective_Date,01/06/2009,2009-06-01
76721,Enacted_Date,26/02/2008,2008-02-26
76721,Effective_Date,01/06/2009,2009-06-01
76722,Enacted_Date,26/02/2008,2008-02-26
76722,Effective_Date,01/06/2009,2009-06-01
76723,Enacted_Date,26/02/2008,2008-02-26
76723,Effective_Date,01/06/2009,2009-06-01
76724,Enacted_Date,26/02/2008,2008-02-26
76724,Effective_Date,01/06/2009,2009-06-01
76725,Enacted_Date,07/11/2006,2006-11-07
76725,Effective_Date,07/12/2006,2006-12-07
76726,Enacted_Date,19/08/2011,2011-08-19
76726,Effective_Date,15/02/2012,2012-02-15
76727,Enacted_Date,07/11/2006,2006-11-07
76727,Effective_Date,01/05/2007,2007-05-01
76728,Enacted_Date,26/07/1994,1994-07-26
76728,Effective_Date,25/08/1994,1994-08-25
76729,Enacted_Date,26/02/2008,2008-02-26
76729,Effective_Date,01/06/2009,2009-06-01
76730,Enacted_Date,26/02/2008,2008-02-26
76730,Effective_Date,01/06/2009,2009-06-01
76731,Enacted_Date,26/02/2008,2008-02-26
76731,Effective_Date,01/06/2009,2009-06-01
76732,Enacted_Date,07/04/2006,2006-04-07
76732,Effective_Date,21/07/2006,2006-07-21
76733,Enacted_Date,26/02/2008,2008-02-26
76733,Effective_Date,01/06/2009,2009-06-01
76734,Enacted_Date,26/02/2008,2008-02-26
76734,Effective_Date,01/06/2009,2009-06-01
76735,Enacted_Date,26/02/2008,2008-02-26
76735,Effective_Date,01/06/2009,2009-06-01
76736,Enacted_Date,17/05/2007,2007-05-17
76736,Effective_Date,01/02/2008,2008-02-01
76737,Enacted_Date,02/04/2004,2004-04-02
76737,Effective_Date,01/07/2004,2004-07-01
76738,Enacted_Date,19/05/2009,2009-05-19
76738,Effective_Date,02/01/2010,2010-01-02
76739,Enacted_Date,26/02/2008,2008-02-26
76739,Effective_Date,01/06/2009,2009-06-01
76740,Enacted_Date,26/02/2008,2008-02-26
76740,Effective_Date,01/06/2009,2009-06-01
76741,Enacted_Date,26/02/2008,2008-02-26
76741,Effective_Date,01/06/2009,2009-06-01
76742,Enacted_Date,26/02/2008,2008-02-26
76742,Effective_Date,01/06/2009,2009-06-01
76743,Enacted_Date,26/02/2008,2008-02-26
76743,Effective_Date,01/06/2009,2009-06-01
76744,Enacted_Date,07/11/2006,2006-11-07
76744,Effective_Date,17/11/2006,2006-11-17
76745,Enacted_Date,26/02/2008,2008-02-26
76745,Effective_Date,01/06/2009,2009-06-01
76746,Enacted_Date,07/04/2006,2006-04-07
76746,Effective_Date,21/07/2006,2006-07-21
76747,Enacted_Date,09/03/2009,2009-03-09
76747,Effective_Date,01/12/2009,2009-12-01
76748,Enacted_Date,13/03/2007,2007-03-13
76748,Effective_Date,15/06/2007,2007-06-15
76749,Enacted_Date,24/06/2003,2003-06-24
76749,Effective_Date,01/01/2004,2004-01-01
76750,Enacted_Date,26/02/2008,2008-02-26
76750,Effective_Date,01/06/2009,2009-06-01
76751,Enacted_Date,05/11/2012,2012-11-05
76751,Effective_Date,05/12/2012,2012-12-05
76752,Enacted_Date,26/02/2008,2008-02-26
76752,Effective_Date,01/06/2009,2009-06-01
76753,Enacted_Date,26/02/2008,2008-02-26
76753,Effective_Date,01/06/2009,2009-06-01
76754,Enacted_Date,26/02/2008,2008-02-26
76754,Effective_Date,01/06/2009,2009-06-01
76755,Enacted_Date,26/02/2008,2008-02-26
76755,Effective_Date,01/06/2009,2009-06-01
76756,Enacted_Date,26/02/2008,2008-02-26
76756,Effective_Date,01/06/2009,2009-06-01
76757,Enacted_Date,15/01/2006,2006-01-15
76757,Effective_Date,15/04/2006,2006-04-15
76758,Enacted_Date,26/02/2008,2008-02-26
76758,Effective_Date,01/06/2009,2009-06-01
76759,Enacted_Date,26/02/2008,2008-02-26
76759,Effective_Date,01/06/2009,2009-06-01
76760,Enacted_Date,08/11/2005,2005-11-08
76760,Effective_Date,08/12/2005,2005-12-08
76761,Enacted_Date,14/01/1988,1988-01-14
76761,Effective_Date,13/04/1988,1988-04-13
76762,Enacted_Date,29/09/2009,2009-09-29
76762,Effective_Date,29/09/2009,2009-09-29
76763,Enacted_Date,26/02/2008,2008-02-26
76763,Effective_Date,01/06/2009,2009-06-01
76764,Enacted_Date,26/02/2008,2008-02-26
76764,Effective_Date,01/06/2009,2009-06-01
76765,Enacted_Date,25/04/2005,2005-04-25
76765,Effective_Date,01/08/2005,2005-08-01
76766,Enacted_Date,26/02/2008,2008-02-26
76766,Effective_Date,01/06/2009,2009-06-01
76767,Enacted_Date,09/05/2009,2009-05-09
76767,Effective_Date,01/07/2009,2009-07-01
76768,Enacted_Date,22/03/1994,1994-03-22
76768,Effective_Date,01/01/1995,1995-01-01
76769,Enacted_Date,26/02/2008,2008-02-26
76769,Effective_Date,01/06/2009,2009-06-01
76770,Enacted_Date,26/03/2003,2003-03-26
76770,Effective_Date,24/07/2003,2003-07-24
76771,Enacted_Date,26/02/2008,2008-02-26
76771,Effective_Date,01/06/2009,2009-06-01
76772,Enacted_Date,29/06/2004,2004-06-29
76772,Effective_Date,01/03/2005,2005-03-01
76773,Enacted_Date,26/02/2008,2008-02-26
76773,Effective_Date,01/06/2009,2009-06-01
76774,Enacted_Date,23/07/2007,2007-07-23
76774,Effective_Date,01/01/2008,2008-01-01
76775,Enacted_Date,16/05/2007,2007-05-16
76775,Effective_Date,01/10/2007,2007-10-01
76776,Enacted_Date,19/08/2011,2011-08-19
76776,Effective_Date,15/02/2012,2012-02-15
76777,Enacted_Date,11/06/1992,1992-06-11
76777,Effective_Date,31/12/1992,1992-12-31
76778,Enacted_Date,26/02/2008,2008-02-26
76778,Effective_Date,01/06/2009,2009-06-01
76779,Enacted_Date,26/02/2008,2008-02-26
76779,Effective_Date,01/06/2009,2009-06-01
76780,Enacted_Date,27/09/1996,1996-09-27
76780,Effective_Date,01/01/1998,1998-01-01
76781,Enacted_Date,26/02/2008,2008-02-26
76781,Effective_Date,01/06/2009,2009-06-01
76782,Enacted_Date,29/09/2009,2009-09-29
76782,Effective_Date,29/09/2009,2009-09-29
76783,Enacted_Date,26/02/2008,2008-02-26
76783,Effective_Date,01/06/2009,2009-06-01
76784,Enacted_Date,05/11/2012,2012-11-05
76784,Effective_Date,05/12/2012,2012-12-05
76785,Enacted_Date,26/02/2008,2008-02-26
76785,Effective_Date,01/06/2009,2009-06-01
76786,Enacted_Date,19/08/2011,2011-08-19
76786,Effective_Date,15/02/2012,2012-02-15
76787,Enacted_Date,02/03/2006,2006-03-02
76787,Effective_Date,02/03/2007,2007-03-02
76788,Enacted_Date,15/06/1993,1993-06-15
76788,Effective_Date,13/09/1993,1993-09-13
76789,Enacted_Date,26/03/2003,2003-03-26
76789,Effective_Date,24/07/2003,2003-07-24
76790,Enacted_Date,10/05/2010,2010-05-10
76790,Effective_Date,10/11/2010,2010-11-10
76791,Enacted_Date,26/02/2008,2008-02-26
76791,Effective_Date,01/06/2009,2009-06-01
76792,Enacted_Date,13/06/2008,2008-06-13
76792,Effective_Date,11/09/2008,2008-09-11
76793,Enacted_Date,21/08/1999,1999-08-21
76793,Effective_Date,21/08/1999,1999-08-21
76794,Enacted_Date,23/06/2003,2003-06-23
76794,Effective_Date,01/07/2003,2003-07-01
76795,Enacted_Date,26/02/2008,2008-02-26
76795,Effective_Date,01/06/2009,2009-06-01
76796,Enacted_Date,26/02/2008,2008-02-26
76796,Effective_Date,01/06/2009,2009-06-01
76797,Enacted_Date,02/04/2004,2004-04-02
76797,Effective_Date,01/07/2004,2004-07-01
76798,Enacted_Date,26/02/2008,2008-02-26
76798,Effective_Date,01/06/2009,2009-06-01
76799,Enacted_Date,26/06/2007,2007-06-26
76799,Effective_Date,01/01/2009,2009-01-01
76800,Enacted_Date,26/02/2008,2008-02-26
76800,Effective_Date,01/06/2009,2009-06-01
76801,Enacted_Date,02/11/2010,2010-11-02
76801,Effective_Date,10/11/2010,2010-11-10
76802,Enacted_Date,26/02/2008,2008-02-26
76802,Effective_Date,01/06/2009,2009-06-01
76803,Enacted_Date,26/02/2008,2008-02-26
76803,Effective_Date,01/06/2009,2009-06-01
76804,Enacted_Date,26/02/2008,2008-02-26
76804,Effective_Date,01/06/2009,2009-06-01
76805,Enacted_Date,26/02/2008,2008-02-26
76805,Effective_Date,01/06/2009,2009-06-01
76806,Enacted_Date,26/02/2008,2008-02-26
76806,Effective_Date,01/06/2009,2009-06-01
76807,Enacted_Date,09/12/2005,2005-12-09
76807,Effective_Date,08/05/2006,2006-05-08
76808,Enacted_Date,17/05/2007,2007-05-17
76808,Effective_Date,01/02/2008,2008-02-01
76809,Enacted_Date,02/03/2006,2006-03-02
76809,Effective_Date,02/03/2007,2007-03-02
76810,Enacted_Date,15/11/2006,2006-11-15
76810,Effective_Date,01/05/2007,2007-05-01
76811,Enacted_Date,26/02/2008,2008-02-26
76811,Effective_Date,01/06/2009,2009-06-01
76812,Enacted_Date,26/02/2008,2008-02-26
76812,Effective_Date,01/06/2009,2009-06-01
76813,Enacted_Date,15/04/2008,2008-04-15
76813,Effective_Date,01/07/2008,2008-07-01
76814,Enacted_Date,26/02/2008,2008-02-26
76814,Effective_Date,01/06/2009,2009-06-01
76815,Enacted_Date,10/07/2006,2006-07-10
76815,Effective_Date,16/11/2006,2006-11-16
76816,Enacted_Date,21/07/1994,1994-07-21
76816,Effective_Date,01/01/1995,1995-01-01
76817,Enacted_Date,26/02/2008,2008-02-26
76817,Effective_Date,01/06/2009,2009-06-01
76818,Enacted_Date,13/03/2007,2007-03-13
76818,Effective_Date,15/06/2007,2007-06-15
76819,Enacted_Date,26/02/2008,2008-02-26
76819,Effective_Date,01/06/2009,2009-06-01
76820,Enacted_Date,26/02/2008,2008-02-26
76820,Effective_Date,01/06/2009,2009-06-01
76821,Enacted_Date,26/02/2008,2008-02-26
76821,Effective_Date,01/06/2009,2009-06-01
76822,Enacted_Date,26/02/2008,2008-02-26
76822,Effective_Date,01/06/2009,2009-06-01
76823,Enacted_Date,26/02/2008,2008-02-26
76823,Effective_Date,01/06/2009,2009-06-01
76824,Enacted_Date,26/02/2008,2008-02-26
76824,Effective_Date,01/06/2009,2009-06-01
76825,Enacted_Date,23/03/2006,2006-03-23
76825,Effective_Date,01/07/2006,2006-07-01
